Product Name,Product Link,Over_All_Rating,Price,Date,Rating,Name,Comment
Buy Rigo Unisex Typography Printed Drop Shoulder Sleeves Cotton Oversized T Shirt  - Tshirts for Unisex 36600766 | Myntra,https://www.myntra.com/tshirts/rigo/rigo-unisex-typography-printed-drop-shoulder-sleeves-cotton-oversized-t-shirt/36600766/buy,4.2,₹453,No date Given,5,No name Given,"Got it but the fit of this tshirt is not as good as shown in picture. Overall the quality is good, the colour, pattern everything is nice."
Buy Rigo Unisex Typography Printed Drop Shoulder Sleeves Cotton Oversized T Shirt  - Tshirts for Unisex 36600766 | Myntra,https://www.myntra.com/tshirts/rigo/rigo-unisex-typography-printed-drop-shoulder-sleeves-cotton-oversized-t-shirt/36600766/buy,4.2,₹453,No date Given,5,No name Given,
Buy Rigo Unisex Typography Printed Drop Shoulder Sleeves Cotton Oversized T Shirt  - Tshirts for Unisex 36600766 | Myntra,https://www.myntra.com/tshirts/rigo/rigo-unisex-typography-printed-drop-shoulder-sleeves-cotton-oversized-t-shirt/36600766/buy,4.2,₹453,No date Given,5,No name Given,Bahut acchi hai quality me bhi bhut acchi hai or comfortable bhi hai me bhut pasand hai much buy and worth it happy costomer
Buy Rigo Unisex Typography Printed Drop Shoulder Sleeves Cotton Oversized T Shirt  - Tshirts for Unisex 36600766 | Myntra,https://www.myntra.com/tshirts/rigo/rigo-unisex-typography-printed-drop-shoulder-sleeves-cotton-oversized-t-shirt/36600766/buy,4.2,₹453,No date Given,5,No name Given,"The quality is so good nd if you want s size chose xs , it looks so good on me don't think to much just go for it"
Buy Rigo Unisex Typography Printed Drop Shoulder Sleeves Cotton Oversized T Shirt  - Tshirts for Unisex 36600766 | Myntra,https://www.myntra.com/tshirts/rigo/rigo-unisex-typography-printed-drop-shoulder-sleeves-cotton-oversized-t-shirt/36600766/buy,4.2,₹453,No date Given,5,No name Given,Delivery experience was. Very good.  And  The product quality was so amazing. The texture of the fabric was so good  the print quality was good
Buy Rigo Unisex Typography Printed Drop Shoulder Sleeves Cotton Oversized T Shirt  - Tshirts for Unisex 36600766 | Myntra,https://www.myntra.com/tshirts/rigo/rigo-unisex-typography-printed-drop-shoulder-sleeves-cotton-oversized-t-shirt/36600766/buy,4.2,₹453,No date Given,5,No name Given,Ordered for my wife but it fitted me so well that i kept it🤣..fabric is of very good quality and graphics doesn’t look cheap
Buy Rigo Unisex Typography Printed Drop Shoulder Sleeves Cotton Oversized T Shirt  - Tshirts for Unisex 36600766 | Myntra,https://www.myntra.com/tshirts/rigo/rigo-unisex-typography-printed-drop-shoulder-sleeves-cotton-oversized-t-shirt/36600766/buy,4.2,₹453,No date Given,5,No name Given,"For the price product is very good, graphic print looks cool in IRL, color is nice and fabric is okay as well."
Buy Rigo Unisex Typography Printed Drop Shoulder Sleeves Cotton Oversized T Shirt  - Tshirts for Unisex 36600766 | Myntra,https://www.myntra.com/tshirts/rigo/rigo-unisex-typography-printed-drop-shoulder-sleeves-cotton-oversized-t-shirt/36600766/buy,4.2,₹453,No date Given,5,No name Given,"Quality is superb ..
Feels good wearing ...
Colour is cool and all well..
Go for it.."
Buy Rigo Unisex Typography Printed Drop Shoulder Sleeves Cotton Oversized T Shirt  - Tshirts for Unisex 36600766 | Myntra,https://www.myntra.com/tshirts/rigo/rigo-unisex-typography-printed-drop-shoulder-sleeves-cotton-oversized-t-shirt/36600766/buy,4.2,₹453,No date Given,5,No name Given,Good Quality
Buy Rigo Unisex Typography Printed Drop Shoulder Sleeves Cotton Oversized T Shirt  - Tshirts for Unisex 36600766 | Myntra,https://www.myntra.com/tshirts/rigo/rigo-unisex-typography-printed-drop-shoulder-sleeves-cotton-oversized-t-shirt/36600766/buy,4.2,₹453,No date Given,5,No name Given,I loved this tshirt from Rigo the color is superb and the tshirt looks great on me😍
Buy Rigo Unisex Typography Printed Drop Shoulder Sleeves Cotton Oversized T Shirt  - Tshirts for Unisex 36600766 | Myntra,https://www.myntra.com/tshirts/rigo/rigo-unisex-typography-printed-drop-shoulder-sleeves-cotton-oversized-t-shirt/36600766/buy,4.2,₹453,No date Given,4,No name Given,"Good quality T-shirt, comfortable fit, and nice fabric. Worth buying."
Buy Rigo Unisex Typography Printed Drop Shoulder Sleeves Cotton Oversized T Shirt  - Tshirts for Unisex 36600766 | Myntra,https://www.myntra.com/tshirts/rigo/rigo-unisex-typography-printed-drop-shoulder-sleeves-cotton-oversized-t-shirt/36600766/buy,4.2,₹453,No date Given,5,No name Given,Nice febric in reasonable prize delivery was on time thanks to Myntra
Buy Pepe Jeans Men Crew Neck Relaxed Fit Lounge Tshirt  - Lounge Tshirts for Men 33353185 | Myntra,https://www.myntra.com/lounge-tshirts/pepe+jeans/pepe-jeans-men-crew-neck-relaxed-fit-lounge-tshirt/33353185/buy,4.5,₹359,No date Given,5,No name Given,"I’m genuinely impressed with the overall quality and experience. The packaging was neat and secure, and the product looked exactly like the images shown online. The material and finishing feel premium, and the attention to detail is clearly noticeable.

The fit, comfort, and overall look exceeded my expectations. It feels durable and well-made, making it worth the price. Delivery was also on time, which added to the positive experience.

What I appreciated the most was that there was no compromise in quality, and the product gave a very classy and stylish feel. After using it, I can confidently say that it offers great value for money.

Overall, a very satisfying purchase from Myntra, and I would definitely recommend shopping here for anyone looking for good quality products and a smooth shopping experience."
Buy Pepe Jeans Men Crew Neck Relaxed Fit Lounge Tshirt  - Lounge Tshirts for Men 33353185 | Myntra,https://www.myntra.com/lounge-tshirts/pepe+jeans/pepe-jeans-men-crew-neck-relaxed-fit-lounge-tshirt/33353185/buy,4.5,₹359,No date Given,5,No name Given,"⭐️⭐️⭐️⭐️⭐️ (5/5)

Absolutely loved this Pepe Jeans t-shirt! 😍 The fabric quality is excellent — very soft, breathable, and comfortable for all-day wear. The material feels premium and the stitching is neat and durable. 👕

The fit is perfect and gives a very stylish, clean look. It pairs really well with jeans or casual trousers, making it great for everyday wear or outings. The minimal logo design also adds a classy touch. ✨

Even after wearing it for long hours, it still feels light and comfortable. Totally worth the purchase! 💯

Highly recommended if you want a simple, premium, and stylish t-shirt. 🔥👍"
Buy Pepe Jeans Men Crew Neck Relaxed Fit Lounge Tshirt  - Lounge Tshirts for Men 33353185 | Myntra,https://www.myntra.com/lounge-tshirts/pepe+jeans/pepe-jeans-men-crew-neck-relaxed-fit-lounge-tshirt/33353185/buy,4.5,₹359,No date Given,5,No name Given,"Quality is good This cotton cream color T-shirt is a perfect blend of comfort, simplicity, and everyday style. The fabric feels soft, breathable, and gentle on the skin, making it ideal for long wear in any season. The cream shade looks classy and versatile, pairing effortlessly with jeans, chinos, or shorts. Stitching is neat and durable, giving the T-shirt a premium finish. It fits well without feeling too tight or too loose, offering a clean, relaxed look. Easy to wash and maintain, it retains its shape and color. Overall, it’s a reliable wardrobe essential for casual and smart-casual wear for daily use comfortably."
Buy Pepe Jeans Men Crew Neck Relaxed Fit Lounge Tshirt  - Lounge Tshirts for Men 33353185 | Myntra,https://www.myntra.com/lounge-tshirts/pepe+jeans/pepe-jeans-men-crew-neck-relaxed-fit-lounge-tshirt/33353185/buy,4.5,₹359,No date Given,5,No name Given,"I’m really impressed with this Pepe Jeans Lounge T-shirt. The Cotton Blend fabric feels much more premium than a standard tee—it's soft, breathable, and has a slight stretch that makes it perfect for all-day wear. The Relaxed Fit is spot on; it’s not baggy but gives enough breathing room to stay comfortable. I also noticed the quick-drying feature actually works well in humid weather. Definitely a solid wardrobe essential for the price!"
Buy Pepe Jeans Men Crew Neck Relaxed Fit Lounge Tshirt  - Lounge Tshirts for Men 33353185 | Myntra,https://www.myntra.com/lounge-tshirts/pepe+jeans/pepe-jeans-men-crew-neck-relaxed-fit-lounge-tshirt/33353185/buy,4.5,₹359,No date Given,5,No name Given,very comfortable and soft fabric . great for lounge wear.
Buy Pepe Jeans Men Crew Neck Relaxed Fit Lounge Tshirt  - Lounge Tshirts for Men 33353185 | Myntra,https://www.myntra.com/lounge-tshirts/pepe+jeans/pepe-jeans-men-crew-neck-relaxed-fit-lounge-tshirt/33353185/buy,4.5,₹359,No date Given,5,No name Given,"Absolutely love this T-shirt! The fabric is super soft and comfortable, perfect for lounging or casual wear. The relaxed fit feels easy and breathable without looking oversized. The black color looks rich and premium, and the quality is definitely worth the price.
Great everyday essential. Totally satisfied with the purchase!"
Buy Pepe Jeans Men Crew Neck Relaxed Fit Lounge Tshirt  - Lounge Tshirts for Men 33353185 | Myntra,https://www.myntra.com/lounge-tshirts/pepe+jeans/pepe-jeans-men-crew-neck-relaxed-fit-lounge-tshirt/33353185/buy,4.5,₹359,No date Given,5,No name Given,Awesome t shirt in this deal.perfect fitting and design
Buy Pepe Jeans Men Crew Neck Relaxed Fit Lounge Tshirt  - Lounge Tshirts for Men 33353185 | Myntra,https://www.myntra.com/lounge-tshirts/pepe+jeans/pepe-jeans-men-crew-neck-relaxed-fit-lounge-tshirt/33353185/buy,4.5,₹359,No date Given,5,No name Given,Height is around 6 feet and I have a slim build - M size fits me perfectly. Comfortable fit and looks good overall.
Buy Pepe Jeans Men Crew Neck Relaxed Fit Lounge Tshirt  - Lounge Tshirts for Men 33353185 | Myntra,https://www.myntra.com/lounge-tshirts/pepe+jeans/pepe-jeans-men-crew-neck-relaxed-fit-lounge-tshirt/33353185/buy,4.5,₹359,No date Given,5,No name Given,Its very relaxing and cotton rich tshirt and easy to wear in summer
Buy Pepe Jeans Men Crew Neck Relaxed Fit Lounge Tshirt  - Lounge Tshirts for Men 33353185 | Myntra,https://www.myntra.com/lounge-tshirts/pepe+jeans/pepe-jeans-men-crew-neck-relaxed-fit-lounge-tshirt/33353185/buy,4.5,₹359,No date Given,5,No name Given,Best and comfortable product
Buy Pepe Jeans Men Crew Neck Relaxed Fit Lounge Tshirt  - Lounge Tshirts for Men 33353185 | Myntra,https://www.myntra.com/lounge-tshirts/pepe+jeans/pepe-jeans-men-crew-neck-relaxed-fit-lounge-tshirt/33353185/buy,4.5,₹359,No date Given,5,No name Given,"The T-shirt is comfortable, soft, and perfect for daily wear. The fabric quality is good and feels breathable. The fitting looks nice, and the color is exactly as shown in the picture. It gives a stylish casual look and is worth the price. Overall, a good purchase!"
Buy Pepe Jeans Men Crew Neck Relaxed Fit Lounge Tshirt  - Lounge Tshirts for Men 33353185 | Myntra,https://www.myntra.com/lounge-tshirts/pepe+jeans/pepe-jeans-men-crew-neck-relaxed-fit-lounge-tshirt/33353185/buy,4.5,₹359,No date Given,5,No name Given,Material is comfortable. Good for daily wear.
